"";"day";"spot"
"1";1997-01-07;3,82
"2";1997-01-08;3,8
"3";1997-01-09;3,61
"4";1997-01-10;3,92
"5";1997-01-13;4
"6";1997-01-14;4,01
"7";1997-01-15;4,34
"8";1997-01-16;4,71
"9";1997-01-17;3,91
"10";1997-01-20;3,26
"11";1997-01-21;2,99
"12";1997-01-22;3,05
"13";1997-01-23;2,96
"14";1997-01-24;2,62
"15";1997-01-27;2,98
"16";1997-01-28;3,05
"17";1997-01-29;2,91
"18";1997-01-30;2,86
"19";1997-01-31;2,77
"20";1997-02-03;2,49
"21";1997-02-04;2,59
"22";1997-02-05;2,65
"23";1997-02-06;2,51
"24";1997-02-07;2,39
"25";1997-02-10;2,42
"26";1997-02-11;2,34
"27";1997-02-12;2,42
"28";1997-02-13;2,22
"29";1997-02-14;2,12
"30";1997-02-18;1,84
"31";1997-02-19;1,95
"32";1997-02-20;1,92
"33";1997-02-21;1,92
"34";1997-02-24;1,92
"35";1997-02-25;1,77
"36";1997-02-26;1,81
"37";1997-02-27;1,8
"38";1997-02-28;1,78
"39";1997-03-03;1,8
"40";1997-03-04;1,87
"41";1997-03-05;1,92
"42";1997-03-06;1,82
"43";1997-03-07;1,89
"44";1997-03-10;1,95
"45";1997-03-11;1,92
"46";1997-03-12;1,96
"47";1997-03-13;1,98
"48";1997-03-14;1,97
"49";1997-03-17;2,01
"50";1997-03-18;1,91
"51";1997-03-19;1,88
"52";1997-03-20;1,88
"53";1997-03-21;1,87
"54";1997-03-24;1,8
"55";1997-03-25;1,85
"56";1997-03-26;1,85
"57";1997-03-27;1,84
"58";1997-03-31;1,84
"59";1997-04-01;1,95
"60";1997-04-02;1,85
"61";1997-04-03;1,87
"62";1997-04-04;1,91
"63";1997-04-07;1,99
"64";1997-04-08;2,01
"65";1997-04-09;1,96
"66";1997-04-10;1,97
"67";1997-04-11;1,98
"68";1997-04-14;2
"69";1997-04-15;2
"70";1997-04-16;2,02
"71";1997-04-17;2,08
"72";1997-04-18;2,1
"73";1997-04-21;2,09
"74";1997-04-22;2,1
"75";1997-04-23;2,22
"76";1997-04-24;2,11
"77";1997-04-25;2,16
"78";1997-04-28;2,1
"79";1997-04-29;2,09
"80";1997-04-30;2,16
"81";1997-05-01;2,19
"82";1997-05-02;2,21
"83";1997-05-05;2,23
"84";1997-05-06;2,25
"85";1997-05-07;2,34
"86";1997-05-08;2,33
"87";1997-05-09;2,3
"88";1997-05-12;2,27
"89";1997-05-13;2,18
"90";1997-05-14;2,22
"91";1997-05-15;2,25
"92";1997-05-16;2,19
"93";1997-05-19;2,25
"94";1997-05-20;2,22
"95";1997-05-21;2,21
"96";1997-05-22;2,22
"97";1997-05-23;2,2
"98";1997-05-27;2,29
"99";1997-05-28;2,34
"100";1997-05-29;2,29
"101";1997-05-30;2,23
"102";1997-06-02;2,2
"103";1997-06-03;2,11
"104";1997-06-04;2,19
"105";1997-06-05;2,18
"106";1997-06-06;2,19
"107";1997-06-09;2,19
"108";1997-06-10;2,16
"109";1997-06-11;2,16
"110";1997-06-12;2,14
"111";1997-06-13;2,15
"112";1997-06-16;2,2
"113";1997-06-17;2,2
"114";1997-06-18;2,22
"115";1997-06-19;2,23
"116";1997-06-20;2,25
"117";1997-06-23;2,29
"118";1997-06-24;2,32
"119";1997-06-25;2,32
"120";1997-06-26;2,23
"121";1997-06-27;2,17
"122";1997-06-30;2,17
"123";1997-07-01;2,16
"124";1997-07-02;2,14
"125";1997-07-03;2,11
"126";1997-07-07;2,13
"127";1997-07-08;2,13
"128";1997-07-09;2,16
"129";1997-07-10;2,15
"130";1997-07-11;2,16
"131";1997-07-14;2,18
"132";1997-07-15;2,21
"133";1997-07-16;2,24
"134";1997-07-17;2,29
"135";1997-07-18;2,26
"136";1997-07-21;2,17
"137";1997-07-22;2,18
"138";1997-07-23;2,2
"139";1997-07-24;2,24
"140";1997-07-25;2,22
"141";1997-07-28;2,19
"142";1997-07-29;2,23
"143";1997-07-30;2,19
"144";1997-07-31;2,23
"145";1997-08-01;2,24
"146";1997-08-04;2,26
"147";1997-08-05;2,33
"148";1997-08-06;2,38
"149";1997-08-07;2,5
"150";1997-08-08;2,38
"151";1997-08-11;2,53
"152";1997-08-12;2,56
"153";1997-08-13;2,45
"154";1997-08-14;2,57
"155";1997-08-15;2,53
"156";1997-08-18;2,56
"157";1997-08-19;2,61
"158";1997-08-20;2,62
"159";1997-08-21;2,45
"160";1997-08-22;2,47
"161";1997-08-25;2,53
"162";1997-08-26;2,58
"163";1997-08-27;2,51
"164";1997-08-28;2,57
"165";1997-08-29;2,69
"166";1997-09-02;2,82
"167";1997-09-03;2,86
"168";1997-09-04;2,73
"169";1997-09-05;2,67
"170";1997-09-08;2,67
"171";1997-09-09;2,74
"172";1997-09-10;2,74
"173";1997-09-11;2,78
"174";1997-09-12;2,86
"175";1997-09-15;2,88
"176";1997-09-16;2,83
"177";1997-09-17;2,75
"178";1997-09-18;2,84
"179";1997-09-19;2,94
"180";1997-09-22;2,98
"181";1997-09-23;3,09
"182";1997-09-24;3,03
"183";1997-09-25;3,05
"184";1997-09-26;3,24
"185";1997-09-29;3,09
"186";1997-09-30;2,96
"187";1997-10-01;3,08
"188";1997-10-02;2,97
"189";1997-10-03;2,91
"190";1997-10-06;2,96
"191";1997-10-07;2,81
"192";1997-10-08;2,8
"193";1997-10-09;2,8
"194";1997-10-10;2,78
"195";1997-10-13;2,87
"196";1997-10-14;2,84
"197";1997-10-15;2,84
"198";1997-10-16;2,94
"199";1997-10-17;2,97
"200";1997-10-20;3,05
"201";1997-10-21;3,13
"202";1997-10-22;3,24
"203";1997-10-23;3,34
"204";1997-10-24;3,29
"205";1997-10-27;3,46
"206";1997-10-28;3,61
"207";1997-10-29;3,45
"208";1997-10-30;3,34
"209";1997-10-31;3,22
"210";1997-11-03;3,23
"211";1997-11-04;3,15
"212";1997-11-05;3,18
"213";1997-11-06;3,2
"214";1997-11-07;3,05
"215";1997-11-10;3,2
"216";1997-11-11;3,26
"217";1997-11-12;3,28
"218";1997-11-13;3,27
"219";1997-11-14;3,25
"220";1997-11-17;3,1
"221";1997-11-18;3
"222";1997-11-19;2,97
"223";1997-11-20;2,77
"224";1997-11-21;2,59
"225";1997-11-24;2,63
"226";1997-11-25;2,51
"227";1997-11-26;2,5
"228";1997-12-01;2,52
"229";1997-12-02;2,61
"230";1997-12-03;2,53
"231";1997-12-04;2,48
"232";1997-12-05;2,42
"233";1997-12-08;2,3
"234";1997-12-09;2,35
"235";1997-12-10;2,45
"236";1997-12-11;2,3
"237";1997-12-12;2,3
"238";1997-12-15;2,25
"239";1997-12-16;2,29
"240";1997-12-17;2,38
"241";1997-12-18;2,37
"242";1997-12-19;2,39
"243";1997-12-22;2,36
"244";1997-12-23;2,24
"245";1997-12-24;2,06
"246";1997-12-26;2,18
"247";1997-12-29;2,33
"248";1997-12-30;2,27
"249";1997-12-31;2,27
"250";1998-01-02;2,16
"251";1998-01-05;2,05
"252";1998-01-06;2,16
"253";1998-01-07;2,13
"254";1998-01-08;2,11
"255";1998-01-09;2,09
"256";1998-01-12;2,01
"257";1998-01-13;2,03
"258";1998-01-14;2,05
"259";1998-01-15;2,07
"260";1998-01-16;2,11
"261";1998-01-20;2,12
"262";1998-01-21;2,09
"263";1998-01-22;2,1
"264";1998-01-23;2,14
"265";1998-01-26;2,09
"266";1998-01-27;2,06
"267";1998-01-28;2,09
"268";1998-01-29;2,07
"269";1998-01-30;2,09
"270";1998-02-02;2,23
"271";1998-02-03;2,27
"272";1998-02-04;2,23
"273";1998-02-05;2,31
"274";1998-02-06;2,35
"275";1998-02-09;2,25
"276";1998-02-10;2,18
"277";1998-02-11;2,21
"278";1998-02-12;2,2
"279";1998-02-13;2,22
"280";1998-02-17;2,18
"281";1998-02-18;2,19
"282";1998-02-19;2,22
"283";1998-02-20;2,2
"284";1998-02-23;2,2
"285";1998-02-24;2,19
"286";1998-02-25;2,21
"287";1998-02-26;2,28
"288";1998-02-27;2,23
"289";1998-03-02;2,26
"290";1998-03-03;2,24
"291";1998-03-04;2,19
"292";1998-03-05;2,12
"293";1998-03-06;2,1
"294";1998-03-09;2,17
"295";1998-03-10;2,25
"296";1998-03-11;2,25
"297";1998-03-12;2,23
"298";1998-03-13;2,21
"299";1998-03-16;2,2
"300";1998-03-17;2,2
"301";1998-03-18;2,21
"302";1998-03-19;2,25
"303";1998-03-20;2,28
"304";1998-03-23;2,33
"305";1998-03-24;2,29
"306";1998-03-25;2,33
"307";1998-03-26;2,29
"308";1998-03-27;2,26
"309";1998-03-30;2,32
"310";1998-03-31;2,34
"311";1998-04-01;2,45
"312";1998-04-02;2,43
"313";1998-04-03;2,51
"314";1998-04-06;2,51
"315";1998-04-07;2,51
"316";1998-04-08;2,65
"317";1998-04-09;2,61
"318";1998-04-13;2,52
"319";1998-04-14;2,42
"320";1998-04-15;2,48
"321";1998-04-16;2,48
"322";1998-04-17;2,4
"323";1998-04-20;2,4
"324";1998-04-21;2,46
"325";1998-04-22;2,46
"326";1998-04-23;2,35
"327";1998-04-24;2,31
"328";1998-04-27;2,29
"329";1998-04-28;2,27
"330";1998-04-29;2,29
"331";1998-04-30;2,18
"332";1998-05-01;2,11
"333";1998-05-04;2,1
"334";1998-05-05;2,19
"335";1998-05-06;2,12
"336";1998-05-07;2,16
"337";1998-05-08;2,11
"338";1998-05-11;2,19
"339";1998-05-12;2,23
"340";1998-05-13;2,24
"341";1998-05-14;2,18
"342";1998-05-15;2,18
"343";1998-05-18;2,19
"344";1998-05-19;2,17
"345";1998-05-20;2,18
"346";1998-05-21;2,11
"347";1998-05-22;2,02
"348";1998-05-26;2,1
"349";1998-05-27;2,1
"350";1998-05-28;2,04
"351";1998-05-29;2,1
"352";1998-06-01;2,1
"353";1998-06-02;2,2
"354";1998-06-03;2,13
"355";1998-06-04;2,04
"356";1998-06-05;2,01
"357";1998-06-08;2
"358";1998-06-09;2,01
"359";1998-06-10;1,98
"360";1998-06-11;1,99
"361";1998-06-12;2,01
"362";1998-06-15;2,08
"363";1998-06-16;2,1
"364";1998-06-17;2,05
"365";1998-06-18;2,14
"366";1998-06-19;2,2
"367";1998-06-22;2,35
"368";1998-06-23;2,35
"369";1998-06-24;2,4
"370";1998-06-25;2,39
"371";1998-06-26;2,4
"372";1998-06-29;2,36
"373";1998-06-30;2,39
"374";1998-07-01;2,46
"375";1998-07-02;2,36
"376";1998-07-06;2,38
"377";1998-07-07;2,35
"378";1998-07-08;2,39
"379";1998-07-09;2,38
"380";1998-07-10;2,32
"381";1998-07-13;2,3
"382";1998-07-14;2,23
"383";1998-07-15;2,21
"384";1998-07-16;2,15
"385";1998-07-17;2,15
"386";1998-07-20;2,18
"387";1998-07-21;2,09
"388";1998-07-22;2
"389";1998-07-23;2
"390";1998-07-24;1,97
"391";1998-07-27;2
"392";1998-07-28;1,97
"393";1998-07-29;1,99
"394";1998-07-30;1,95
"395";1998-07-31;1,85
"396";1998-08-03;1,84
"397";1998-08-04;1,9
"398";1998-08-05;1,91
"399";1998-08-06;1,85
"400";1998-08-07;1,82
"401";1998-08-10;1,87
"402";1998-08-11;1,87
"403";1998-08-12;1,85
"404";1998-08-13;1,83
"405";1998-08-14;1,83
"406";1998-08-17;1,93
"407";1998-08-18;1,94
"408";1998-08-19;1,96
"409";1998-08-20;1,9
"410";1998-08-21;1,93
"411";1998-08-24;1,9
"412";1998-08-25;1,89
"413";1998-08-26;1,83
"414";1998-08-27;1,76
"415";1998-08-28;1,66
"416";1998-08-31;1,61
"417";1998-09-01;1,84
"418";1998-09-02;1,72
"419";1998-09-03;1,71
"420";1998-09-04;1,71
"421";1998-09-08;1,81
"422";1998-09-09;1,78
"423";1998-09-10;1,88
"424";1998-09-11;1,86
"425";1998-09-14;1,86
"426";1998-09-15;1,94
"427";1998-09-16;2,15
"428";1998-09-17;2,12
"429";1998-09-18;2,27
"430";1998-09-21;2,18
"431";1998-09-22;2,29
"432";1998-09-23;2,19
"433";1998-09-24;2,17
"434";1998-09-25;2,38
"435";1998-09-28;2,23
"436";1998-09-29;2,06
"437";1998-09-30;2,22
"438";1998-10-01;2,33
"439";1998-10-02;2,14
"440";1998-10-05;2,09
"441";1998-10-06;2,01
"442";1998-10-07;2,05
"443";1998-10-08;2,02
"444";1998-10-09;1,8
"445";1998-10-12;1,75
"446";1998-10-13;1,7
"447";1998-10-14;1,8
"448";1998-10-15;1,75
"449";1998-10-16;1,64
"450";1998-10-19;1,74
"451";1998-10-20;1,95
"452";1998-10-21;2,04
"453";1998-10-22;1,95
"454";1998-10-23;1,84
"455";1998-10-26;1,92
"456";1998-10-27;1,85
"457";1998-10-28;1,7
"458";1998-10-29;2
"459";1998-10-30;2
"460";1998-11-02;1,84
"461";1998-11-03;2,1
"462";1998-11-04;2,11
"463";1998-11-05;2,26
"464";1998-11-06;2,25
"465";1998-11-09;2,28
"466";1998-11-10;2,3
"467";1998-11-11;2,33
"468";1998-11-12;2,21
"469";1998-11-13;2,21
"470";1998-11-16;2,19
"471";1998-11-17;2,12
"472";1998-11-18;2,1
"473";1998-11-19;2,1
"474";1998-11-20;2,07
"475";1998-11-23;2,02
"476";1998-11-24;2,08
"477";1998-11-25;2,13
"478";1998-11-30;1,63
"479";1998-12-01;1,41
"480";1998-12-02;1,4
"481";1998-12-03;1,21
"482";1998-12-04;1,05
"483";1998-12-07;1,44
"484";1998-12-08;1,79
"485";1998-12-09;1,64
"486";1998-12-10;1,59
"487";1998-12-11;1,55
"488";1998-12-14;1,8
"489";1998-12-15;1,86
"490";1998-12-16;1,95
"491";1998-12-17;2,02
"492";1998-12-18;2,02
"493";1998-12-21;2,05
"494";1998-12-22;1,96
"495";1998-12-23;1,88
"496";1998-12-24;1,89
"497";1998-12-28;1,79
"498";1998-12-29;1,82
"499";1998-12-30;1,81
"500";1998-12-31;1,95
"501";1999-01-04;2,1
"502";1999-01-05;2,05
"503";1999-01-06;2,04
"504";1999-01-07;1,91
"505";1999-01-08;1,9
"506";1999-01-11;1,83
"507";1999-01-12;1,82
"508";1999-01-13;1,87
"509";1999-01-14;1,77
"510";1999-01-15;1,78
"511";1999-01-19;1,77
"512";1999-01-20;1,81
"513";1999-01-21;1,85
"514";1999-01-22;1,82
"515";1999-01-25;1,76
"516";1999-01-26;1,73
"517";1999-01-27;1,75
"518";1999-01-28;1,75
"519";1999-01-29;1,83
"520";1999-02-01;1,75
"521";1999-02-02;1,78
"522";1999-02-03;1,8
"523";1999-02-04;1,79
"524";1999-02-05;1,81
"525";1999-02-08;1,81
"526";1999-02-09;1,82
"527";1999-02-10;1,8
"528";1999-02-11;1,78
"529";1999-02-12;1,82
"530";1999-02-16;1,79
"531";1999-02-17;1,79
"532";1999-02-18;1,8
"533";1999-02-19;1,79
"534";1999-02-22;1,77
"535";1999-02-23;1,75
"536";1999-02-24;1,73
"537";1999-02-25;1,64
"538";1999-02-26;1,63
"539";1999-03-01;1,65
"540";1999-03-02;1,67
"541";1999-03-03;1,68
"542";1999-03-04;1,72
"543";1999-03-05;1,74
"544";1999-03-08;1,87
"545";1999-03-09;1,86
"546";1999-03-10;1,94
"547";1999-03-11;1,87
"548";1999-03-12;1,81
"549";1999-03-15;1,75
"550";1999-03-16;1,75
"551";1999-03-17;1,75
"552";1999-03-18;1,75
"553";1999-03-19;1,73
"554";1999-03-22;1,74
"555";1999-03-23;1,8
"556";1999-03-24;1,79
"557";1999-03-25;1,8
"558";1999-03-26;1,83
"559";1999-03-29;1,8
"560";1999-03-30;1,89
"561";1999-03-31;2,02
"562";1999-04-01;1,95
"563";1999-04-05;2,03
"564";1999-04-06;1,98
"565";1999-04-07;2,03
"566";1999-04-08;2,07
"567";1999-04-09;2,1
"568";1999-04-12;2,06
"569";1999-04-13;2,14
"570";1999-04-14;2,11
"571";1999-04-15;2,14
"572";1999-04-16;2,14
"573";1999-04-19;2,1
"574";1999-04-20;2,18
"575";1999-04-21;2,17
"576";1999-04-22;2,24
"577";1999-04-23;2,23
"578";1999-04-26;2,23
"579";1999-04-27;2,32
"580";1999-04-28;2,31
"581";1999-04-29;2,37
"582";1999-04-30;2,25
"583";1999-05-03;2,23
"584";1999-05-04;2,32
"585";1999-05-05;2,36
"586";1999-05-06;2,32
"587";1999-05-07;2,25
"588";1999-05-10;2,25
"589";1999-05-11;2,29
"590";1999-05-12;2,19
"591";1999-05-13;2,21
"592";1999-05-14;2,28
"593";1999-05-17;2,31
"594";1999-05-18;2,3
"595";1999-05-19;2,27
"596";1999-05-20;2,26
"597";1999-05-21;2,21
"598";1999-05-24;2,19
"599";1999-05-25;2,18
"600";1999-05-26;2,22
"601";1999-05-27;2,27
"602";1999-05-28;2,29
"603";1999-06-01;2,34
"604";1999-06-02;2,36
"605";1999-06-03;2,35
"606";1999-06-04;2,31
"607";1999-06-07;2,41
"608";1999-06-08;2,38
"609";1999-06-09;2,39
"610";1999-06-10;2,37
"611";1999-06-11;2,3
"612";1999-06-14;2,29
"613";1999-06-15;2,28
"614";1999-06-16;2,28
"615";1999-06-17;2,24
"616";1999-06-18;2,24
"617";1999-06-21;2,22
"618";1999-06-22;2,23
"619";1999-06-23;2,25
"620";1999-06-24;2,26
"621";1999-06-25;2,27
"622";1999-06-28;2,25
"623";1999-06-29;2,33
"624";1999-06-30;2,34
"625";1999-07-01;2,29
"626";1999-07-02;2,26
"627";1999-07-06;2,29
"628";1999-07-07;2,2
"629";1999-07-08;2,19
"630";1999-07-09;2,17
"631";1999-07-12;2,12
"632";1999-07-13;2,14
"633";1999-07-14;2,16
"634";1999-07-15;2,12
"635";1999-07-16;2,18
"636";1999-07-19;2,2
"637";1999-07-20;2,24
"638";1999-07-21;2,25
"639";1999-07-22;2,32
"640";1999-07-23;2,42
"641";1999-07-26;2,55
"642";1999-07-27;2,55
"643";1999-07-28;2,58
"644";1999-07-29;2,67
"645";1999-07-30;2,55
"646";1999-08-02;2,51
"647";1999-08-03;2,61
"648";1999-08-04;2,64
"649";1999-08-05;2,69
"650";1999-08-06;2,69
"651";1999-08-09;2,73
"652";1999-08-10;2,77
"653";1999-08-11;2,79
"654";1999-08-12;2,73
"655";1999-08-13;2,71
"656";1999-08-16;2,73
"657";1999-08-17;2,7
"658";1999-08-18;2,75
"659";1999-08-19;2,87
"660";1999-08-20;2,97
"661";1999-08-23;2,95
"662";1999-08-24;3,01
"663";1999-08-25;3,1
"664";1999-08-26;2,97
"665";1999-08-27;2,87
"666";1999-08-30;2,85
"667";1999-08-31;2,84
"668";1999-09-01;2,71
"669";1999-09-02;2,56
"670";1999-09-03;2,47
"671";1999-09-07;2,56
"672";1999-09-08;2,66
"673";1999-09-09;2,75
